5.4		8169.435088845684
5.5		8217.906088980579
5.6000000000000005		8265.280135252791
5.7		8311.59773730544
5.800000000000001		8356.897356886997
5.9		8401.215537828888
6.0		8444.587026192074
6.1000000000000005		8487.044881437936
6.2		8528.62057939542
6.300000000000001		8569.34410772184
6.4		8609.244054488312
6.5		8648.347690461094
6.6000000000000005		8686.681045596786
6.7		8724.268980221399
6.800000000000001		8761.135251320386
6.9		8797.302574327954
7.0		8832.7926807693
7.1000000000000005		8867.626372077968
7.2		8901.823569882323
7.300000000000001		8935.403363029596
7.4		8968.384051592855
7.5		9000.783188085428
7.6000000000000005		9032.617616088392
7.7		9063.903506479597
7.800000000000001		9094.656391437145
7.9		9124.891196376124
8.0		9154.622269964586
8.1		9183.86341235302
8.200000000000001		9212.627901740918
8.3		9240.928519394467
8.4		9268.77757322028
8.5		9296.186919992297
8.6		9323.167986321287
8.700000000000001		9349.731788449913
8.8		9375.888950949848
8.9		9401.649724391951
9.0		9427.02400205521
9.1		9452.021335735386
9.200000000000001		9476.650950709896
9.3		9500.9217599115
9.4		9524.842377359471
9.5		9548.421130893714
9.600000000000001		9571.666074254137
9.700000000000001		9594.584998544095
9.8		9617.185443115235
9.9		9639.47470590733
10.0		9661.459853275159
10.100000000000001		9683.147729332071
10.200000000000001		9704.544964838116
10.3		9725.657985658509
10.4		9746.493020816832
10.5		9767.05611016559
10.600000000000001		9787.35311169538
10.700000000000001		9807.389708502582
10.8		9827.171415434224
10.9		9846.703585427484
11.0		9865.991415560256
11.100000000000001		9885.039952828203
11.200000000000001		9903.854099662673
11.3		9922.438619203183
11.4		9940.798140337192
11.5		9958.937162519116
11.600000000000001		9976.86006038004
11.700000000000001		9994.571088138639
11.8		10012.074383823388
11.9		10029.37397331555
12.0		10046.47377422176
12.100000000000001		10063.377599584694
12.200000000000001		10080.089161439708
12.3		10096.612074224953
12.4		10112.949858052
12.5		10129.105941843718
12.600000000000001		10145.083666345647
12.700000000000001		10160.8862870169
12.8		10176.516976806188
12.9		10191.978828818377
13.0		10207.274858876557
13.100000000000001		10222.4080079845
13.200000000000001		10237.381144693984
13.3		10252.19706738133
13.4		10266.858506437211
13.5		10281.368126373607
13.600000000000001		10295.728527851603
13.700000000000001		10309.942249633481
13.8		10324.011770462439
13.9		10337.939510873122
14.0		10351.727834935835
14.100000000000001		10365.379051937438
14.200000000000001		10378.895418001503
14.3		10392.279137650348
14.4		10405.53236531142
14.5		10418.657206770295
14.600000000000001		10431.655720572551
14.700000000000001		10444.529919376646
14.8		10457.281771259739
14.9		10469.91320097845
15.0		10482.426091186333
